id,city,riqi,temperature_h,temperature_l,weather,wind_direction,E,S,W,N,wind_power,min_wind_power,max_wind_power
328,三亚,2016/5/23,32,27,多云,东北风,1,0,0,1,3-4级,3,4
329,三亚,2016/5/24,32,27,雷阵雨,东北风,1,0,0,1,3-4级,3,4
330,三亚,2016/5/25,33,27,雷阵雨,东北风,1,0,0,1,3-4级,3,4
331,三亚,2016/5/26,33,27,雷阵雨,东南风,1,1,0,0,3-4级,3,4
332,三亚,2016/5/27,33,27,雷阵雨~多云,东南风,1,1,0,0,3-4级,3,4
333,三亚,2016/5/28,33,27,多云,东南风,1,1,0,0,3-4级,3,4
334,三亚,2016/5/29,34,27,多云~雷阵雨,东北风,1,0,0,1,3-4级,3,4
335,三亚,2016/5/30,34,27,雷阵雨,东南风,1,1,0,0,3-4级,3,4
336,三亚,2016/5/31,34,27,多云,西南风,0,1,1,0,3-4级,3,4
337,三亚,2016/6/1,33,27,多云,西北风,0,0,1,1,3-4级,3,4
338,三亚,2016/6/2,33,28,多云,西南风,0,1,1,0,3-4级,3,4
339,三亚,2016/6/3,35,28,多云,西南风,0,1,1,0,3-4级,3,4
340,三亚,2016/6/4,35,29,多云,东北风,1,0,0,1,3-4级,3,4
341,三亚,2016/6/5,35,27,多云,东南风,1,1,0,0,3-4级,3,4
342,三亚,2016/6/6,34,27,多云,东南风,1,1,0,0,3-4级,3,4
343,三亚,2016/6/7,35,27,雷阵雨~多云,东南风,1,1,0,0,3-4级,3,4
344,三亚,2016/6/8,33,27,雷阵雨~多云,西南风,0,1,1,0,3-4级,3,4
345,三亚,2016/6/9,33,27,雷阵雨,西南风,0,1,1,0,3-4级,3,4
346,三亚,2016/6/10,33,27,多云,西南风,0,1,1,0,3-4级,3,4
347,三亚,2016/6/11,34,29,多云,东南风,1,1,0,0,3-4级,3,4
348,三亚,2016/6/12,34,29,多云,东南风,1,1,0,0,3-4级,3,4
349,三亚,2016/6/13,35,29,多云,西南风,0,1,1,0,3-4级,3,4
350,三亚,2016/6/14,35,29,多云,西南风,0,1,1,0,3-4级,3,4
351,三亚,2016/6/15,35,29,多云,东南风,1,1,0,0,3-4级,3,4
352,三亚,2016/6/16,33,28,多云,东北风,1,0,0,1,3-4级,3,4
353,三亚,2016/6/17,34,28,多云~小雨,东南风,1,1,0,0,3-4级,3,4
354,三亚,2016/6/18,34,28,多云,东南风,1,1,0,0,3-4级,3,4
355,三亚,2016/6/19,34,28,多云,东北风,1,0,0,1,3-4级,3,4
356,三亚,2016/6/20,34,28,多云,东南风,1,1,0,0,3-4级,3,4
357,三亚,2016/6/21,34,26,多云~小雨,东南风,1,1,0,0,3-4级,3,4
358,三亚,2016/6/22,32,26,小雨,东北风,1,0,0,1,3-4级,3,4
359,三亚,2016/6/23,32,26,小雨,东南风,1,1,0,0,3-4级,3,4
360,三亚,2016/6/24,33,26,小雨,东北风,1,0,0,1,3-4级,3,4
361,三亚,2016/6/25,31,26,中到大雨,东北风,1,0,0,1,3-4级,3,4
362,三亚,2016/6/26,31,26,雷阵雨,东北风,1,0,0,1,3-4级,3,4
363,三亚,2016/6/27,33,26,雷阵雨,东北风,1,0,0,1,3-4级,3,4
364,三亚,2016/6/28,33,27,雷阵雨,东北风,1,0,0,1,3-4级,3,4
365,三亚,2016/6/29,33,26,雷阵雨,东南风,1,1,0,0,3-4级,3,4
366,三亚,2016/6/30,31,26,雷阵雨~小雨,东南风,1,1,0,0,3-4级,3,4
398,三亚,2016/8/1,33,26,多云,西南风,0,1,1,0,1级,1,1
399,三亚,2016/8/2,33,26,多云,西南风,0,1,1,0,2级,2,2
400,三亚,2016/8/3,33,27,多云,东南风,1,1,0,0,2级,2,2
401,三亚,2016/8/4,33,26,阵雨,东南风,1,1,0,0,2级,2,2
402,三亚,2016/8/5,33,27,小到中雨,南风,0,1,0,0,1级,1,1
403,三亚,2016/8/6,33,27,多云,西南风,0,1,1,0,2级,2,2
404,三亚,2016/8/7,34,27,多云,西南风,0,1,1,0,2级,2,2
405,三亚,2016/8/8,34,27,多云,西风,0,0,1,0,1级,1,1
406,三亚,2016/8/9,34,27,多云,西北风,0,0,1,1,1级,1,1
407,三亚,2016/8/10,34,27,多云,西北风,0,0,1,1,1级,1,1
408,三亚,2016/8/11,33,27,雷阵雨,东风,1,0,0,0,1级,1,1
409,三亚,2016/8/12,32,27,雷阵雨,西风,0,0,1,0,2级,2,2
410,三亚,2016/8/13,32,27,雷阵雨,东北风,1,0,0,1,1级,1,1
411,三亚,2016/8/14,31,27,暴雨,西北风,0,0,1,1,1级,1,1
412,三亚,2016/8/15,32,27,大雨,西风,0,0,1,0,2级,2,2
413,三亚,2016/8/16,31,26,大雨,北风,0,0,0,1,1级,1,1
414,三亚,2016/8/17,30,26,大雨,西风,0,0,1,0,3级,3,3
415,三亚,2016/8/18,28,26,暴雨,北风,0,0,0,1,2级,2,2
416,三亚,2016/8/19,30,26,中到大雨,北风,0,0,0,1,1级,1,1
417,三亚,2016/8/20,32,27,多云,东风,1,0,0,0,1级,1,1
418,三亚,2016/8/21,34,27,多云,北风,0,0,0,1,1级,1,1
419,三亚,2016/8/22,32,27,雷阵雨,东南风,1,1,0,0,1级,1,1
420,三亚,2016/8/23,32,27,雷阵雨,东北风,1,0,0,1,2级,2,2
421,三亚,2016/8/24,33,27,多云,北风,0,0,0,1,微风,0,0
422,三亚,2016/8/25,32,26,雷阵雨,北风,0,0,0,1,微风,0,0
423,三亚,2016/8/26,33,27,多云,西南风,0,1,1,0,1级,1,1
424,三亚,2016/8/27,32,26,多云,东风,1,0,0,0,2级,2,2
425,三亚,2016/8/28,32,26,雷阵雨,北风,0,0,0,1,微风,0,0
426,三亚,2016/8/29,32,26,雷阵雨,西北风,0,0,1,1,1级,1,1
427,三亚,2016/8/30,32,27,多云,西风,0,0,1,0,1级,1,1
428,三亚,2016/8/31,33,27,多云,西南风,0,1,1,0,1级,1,1
429,三亚,2016/9/1,34,27,多云,西风,0,0,1,0,1级,1,1
430,三亚,2016/9/2,32,27,多云,西南风,0,1,1,0,1级,1,1
431,三亚,2016/9/3,32,27,雷阵雨,西风,0,0,1,0,1级,1,1
432,三亚,2016/9/4,32,27,雷阵雨,北风,0,0,0,1,1级,1,1
433,三亚,2016/9/5,32,26,多云,西南风,0,1,1,0,1级,1,1
434,三亚,2016/9/6,32,26,雷阵雨,东南风,1,1,0,0,1级,1,1
435,三亚,2016/9/7,32,26,雷阵雨,西南风,0,1,1,0,1级,1,1
436,三亚,2016/9/8,33,27,多云,南风,0,1,0,0,2级,2,2
437,三亚,2016/9/9,33,27,多云,西南风,0,1,1,0,1级,1,1
438,三亚,2016/9/10,33,27,多云,东南风,1,1,0,0,1级,1,1
439,三亚,2016/9/11,33,27,多云,东风,1,0,0,0,1级,1,1
440,三亚,2016/9/12,32,27,小到中雨,东风,1,0,0,0,3级,3,3
441,三亚,2016/9/13,31,27,中到大雨,北风,0,0,0,1,2级,2,2
442,三亚,2016/9/14,32,25,阵雨,北风,0,0,0,1,1级,1,1
443,三亚,2016/9/15,33,26,雷阵雨,西北风,0,0,1,1,1级,1,1
444,三亚,2016/9/16,33,26,多云,东北风,1,0,0,1,1级,1,1
445,三亚,2016/9/17,34,26,多云,北风,0,0,0,1,微风,0,0
446,三亚,2016/9/18,34,26,多云,北风,0,0,0,1,1级,1,1
447,三亚,2016/9/19,34,26,多云,北风,0,0,0,1,2级,2,2
448,三亚,2016/9/20,33,26,多云,东风,1,0,0,0,2级,2,2
449,三亚,2016/9/21,28,25,暴雨,东风,1,0,0,0,2级,2,2
450,三亚,2016/9/22,29,25,暴雨,东北风,1,0,0,1,2级,2,2
451,三亚,2016/9/23,29,26,中雨,东南风,1,1,0,0,1级,1,1
452,三亚,2016/9/24,31,26,多云,东风,1,0,0,0,2级,2,2
453,三亚,2016/9/25,32,25,多云,东风,1,0,0,0,1级,1,1
454,三亚,2016/9/26,33,25,多云,东南风,1,1,0,0,1级,1,1
455,三亚,2016/9/27,33,26,多云,西南风,0,1,1,0,1级,1,1
456,三亚,2016/9/28,33,26,多云,西风,0,0,1,0,1级,1,1
457,三亚,2016/9/29,33,26,多云,东南风,1,1,0,0,1级,1,1
458,三亚,2016/9/30,33,25,阵雨,东北风,1,0,0,1,2级,2,2
459,三亚,2016/10/1,32,26,阵雨,北风,0,0,0,1,1级,1,1
460,三亚,2016/10/2,33,25,阵雨,东北风,1,0,0,1,1级,1,1
461,三亚,2016/10/3,32,25,阵雨,东风,1,0,0,0,1级,1,1
462,三亚,2016/10/4,32,25,多云,北风,0,0,0,1,微风,0,0
463,三亚,2016/10/5,32,25,阵雨,北风,0,0,0,1,微风,0,0
464,三亚,2016/10/6,31,26,阵雨,东风,1,0,0,0,1级,1,1
465,三亚,2016/10/7,32,25,多云,北风,0,0,0,1,微风,0,0
466,三亚,2016/10/8,33,25,多云,北风,0,0,0,1,微风,0,0
467,三亚,2016/10/9,32,25,多云,北风,0,0,0,1,2级,2,2
468,三亚,2016/10/10,31,25,多云,东北风,1,0,0,1,1级,1,1
469,三亚,2016/10/11,32,24,多云,北风,0,0,0,1,微风,0,0
470,三亚,2016/10/12,32,24,阵雨,北风,0,0,0,1,1级,1,1
471,三亚,2016/10/13,30,24,暴雨,东风,1,0,0,0,2级,2,2
472,三亚,2016/10/14,29,24,大雨,东风,1,0,0,0,2级,2,2
473,三亚,2016/10/15,29,25,中雨,东风,1,0,0,0,2级,2,2
474,三亚,2016/10/16,30,27,多云,北风,0,0,0,1,微风,0,0
475,三亚,2016/10/17,30,24,阵雨,东北风,1,0,0,1,1级,1,1
476,三亚,2016/10/18,27,24,暴雨,西风,0,0,1,0,4级,4,4
477,三亚,2016/10/19,30,26,多云,北风,0,0,0,1,微风,0,0
478,三亚,2016/10/20,31,25,多云,西风,0,0,1,0,1级,1,1
479,三亚,2016/10/21,32,25,多云,西风,0,0,1,0,2级,2,2
480,三亚,2016/10/22,32,25,多云,北风,0,0,0,1,微风,0,0
481,三亚,2016/10/23,32,25,多云,北风,0,0,0,1,微风,0,0
482,三亚,2016/10/24,31,25,阵雨,东风,1,0,0,0,1级,1,1
483,三亚,2016/10/25,32,25,阵雨,东风,1,0,0,0,1级,1,1
484,三亚,2016/10/26,32,25,多云,东风,1,0,0,0,2级,2,2
485,三亚,2016/10/27,32,25,多云,北风,0,0,0,1,微风,0,0
486,三亚,2016/10/28,32,25,多云,东北风,1,0,0,1,1级,1,1
487,三亚,2016/10/29,32,25,多云,东风,1,0,0,0,1级,1,1
488,三亚,2016/10/30,29,25,阵雨,东北风,1,0,0,1,2级,2,2
489,三亚,2016/10/31,30,25,小到中雨,东北风,1,0,0,1,2级,2,2
490,三亚,2016/11/1,30,25,多云,东风,1,0,0,0,2级,2,2
491,三亚,2016/11/2,30,23,多云,北风,0,0,0,1,1级,1,1
492,三亚,2016/11/3,30,23,多云,东北风,1,0,0,1,2级,2,2
493,三亚,2016/11/4,30,23,多云,东风,1,0,0,0,1级,1,1
494,三亚,2016/11/5,31,23,多云,东风,1,0,0,0,1级,1,1
495,三亚,2016/11/6,31,25,多云,东风,1,0,0,0,2级,2,2
496,三亚,2016/11/7,31,24,多云,东风,1,0,0,0,2级,2,2
497,三亚,2016/11/8,31,24,多云,东风,1,0,0,0,2级,2,2
498,三亚,2016/11/9,29,23,多云,东风,1,0,0,0,2级,2,2
499,三亚,2016/11/10,28,21,多云,东风,1,0,0,0,3级,3,3
500,三亚,2016/11/11,31,23,多云,东北风,1,0,0,1,3级,3,3
501,三亚,2016/11/12,31,24,多云,东北风,1,0,0,1,1级,1,1
502,三亚,2016/11/13,31,25,多云,东风,1,0,0,0,2级,2,2
503,三亚,2016/11/14,32,25,多云,东北风,1,0,0,1,1级,1,1
504,三亚,2016/11/15,32,25,多云,东北风,1,0,0,1,1级,1,1
505,三亚,2016/11/16,32,25,多云,东风,1,0,0,0,2级,2,2
506,三亚,2016/11/17,30,24,多云,东风,1,0,0,0,3级,3,3
507,三亚,2016/11/18,30,24,阵雨,东风,1,0,0,0,1级,1,1
508,三亚,2016/11/19,31,25,多云,东北风,1,0,0,1,1级,1,1
509,三亚,2016/11/20,31,24,多云,东北风,1,0,0,1,1级,1,1
510,三亚,2016/11/21,31,25,阵雨,东北风,1,0,0,1,1级,1,1
511,三亚,2016/11/22,29,25,小到中雨,东风,1,0,0,0,1级,1,1
512,三亚,2016/11/23,30,21,大雨,东风,1,0,0,0,1级,1,1
513,三亚,2016/11/24,26,22,阵雨,东北风,1,0,0,1,2级,2,2
514,三亚,2016/11/25,28,24,阵雨,东风,1,0,0,0,1级,1,1
515,三亚,2016/11/26,28,22,多云,北风,0,0,0,1,1级,1,1
516,三亚,2016/11/27,30,22,多云,东南风,1,1,0,0,1级,1,1
517,三亚,2016/11/28,30,23,多云,东北风,1,0,0,1,2级,2,2
518,三亚,2016/11/29,30,21,多云,东北风,1,0,0,1,1级,1,1
519,三亚,2016/11/30,25,21,多云,北风,0,0,0,1,1级,1,1
520,三明,2015/7/1,36,25,多云,东北风,1,0,0,1,小于3级,0,3
521,三明,2015/7/2,33,25,中雨,东南风,1,1,0,0,小于3级,0,3
522,三明,2015/7/3,27,24,暴雨~大雨,东南风,1,1,0,0,小于3级,0,3
523,三明,2015/7/4,28,24,大雨,东南风,1,1,0,0,小于3级,0,3
524,三明,2015/7/5,29,23,中雨~小雨,微风,0,0,0,0,小于3级,0,3
525,三明,2015/7/6,29,23,小雨,东北风,1,0,0,1,小于3级,0,3
526,三明,2015/7/7,28,22,小雨,东北风,1,0,0,1,小于3级,0,3
527,三明,2015/7/8,26,22,小雨~中雨,东北风,1,0,0,1,小于3级,0,3
528,三明,2015/7/9,29,22,小雨,东南风,1,1,0,0,小于3级,0,3
529,三明,2015/7/10,33,24,多云,西南风,0,1,1,0,小于3级,0,3
530,三明,2015/7/11,33,25,多云,西南风,0,1,1,0,小于3级,0,3
531,三明,2015/7/12,35,25,多云,东南风,1,1,0,0,小于3级,0,3
532,三明,2015/7/13,36,24,多云,东北风,1,0,0,1,小于3级,0,3
533,三明,2015/7/14,36,25,多云,东北风,1,0,0,1,小于3级,0,3
534,三明,2015/7/15,35,25,多云,东北风,1,0,0,1,小于3级,0,3
535,三明,2015/7/16,34,25,多云~小雨,东北风,1,0,0,1,小于3级,0,3
536,三明,2015/7/17,35,25,小雨,西北风,0,0,1,1,小于3级,0,3
537,三明,2015/7/18,34,25,阵雨~阴,西南风,0,1,1,0,小于3级,0,3
538,三明,2015/7/19,36,25,多云,东北风,1,0,0,1,小于3级,0,3
539,三明,2015/7/20,32,25,中雨~小雨,东北风,1,0,0,1,小于3级,0,3
540,三明,2015/7/21,29,24,大雨~中雨,东北风,1,0,0,1,小于3级,0,3
541,三明,2015/7/22,28,24,中雨~小雨,微风,0,0,0,0,小于3级,0,3
542,三明,2015/7/23,31,24,阵雨~阴,西南风,0,1,1,0,小于3级,0,3
543,三明,2015/7/24,33,25,阵雨~阴,微风,0,0,0,0,小于3级,0,3
544,三明,2015/7/25,34,24,小雨~多云,东北风,1,0,0,1,小于3级,0,3
545,三明,2015/7/26,34,24,阵雨~多云,微风,0,0,0,0,小于3级,0,3
546,三明,2015/7/27,35,25,多云,东北风,1,0,0,1,小于3级,0,3
547,三明,2015/7/28,36,24,多云,西南风,0,1,1,0,小于3级,0,3
548,三明,2015/7/29,35,24,小雨~多云,东北风,1,0,0,1,小于3级,0,3
549,三明,2015/7/30,34,24,多云,东北风,1,0,0,1,小于3级,0,3
550,三明,2015/7/31,35,25,多云,微风,0,0,0,0,小于3级,0,3
551,三明,2015/8/1,36,24,多云,西北风,0,0,1,1,小于3级,0,3
552,三明,2015/8/2,37,25,多云,东北风,1,0,0,1,小于3级,0,3
553,三明,2015/8/3,37,25,晴,东南风,1,1,0,0,小于3级,0,3
554,三明,2015/8/4,37,25,多云,微风,0,0,0,0,小于3级,0,3
555,三明,2015/8/5,37,25,多云,东北风,1,0,0,1,小于3级,0,3
556,三明,2015/8/6,37,24,多云,东北风,1,0,0,1,小于3级,0,3
557,三明,2015/8/7,36,26,多云~小雨,东南风,1,1,0,0,小于3级,0,3
558,三明,2015/8/8,30,23,大雨~暴雨,东南风,1,1,0,0,小于3级,0,3
559,三明,2015/8/9,26,24,大雨~中雨,微风,0,0,0,0,小于3级,0,3
560,三明,2015/8/10,30,25,中雨,东北风,1,0,0,1,小于3级,0,3
561,三明,2015/8/11,29,24,中雨~小雨,东北风,1,0,0,1,小于3级,0,3
562,三明,2015/8/12,31,24,中雨~小雨,东南风,1,1,0,0,小于3级,0,3
563,三明,2015/8/13,34,25,阵雨,东南风,1,1,0,0,小于3级,0,3
564,三明,2015/8/14,32,25,中雨~阵雨,西南风,0,1,1,0,小于3级,0,3
565,三明,2015/8/15,33,25,中雨~阵雨,东北风,1,0,0,1,小于3级,0,3
566,三明,2015/8/16,33,24,中雨~阵雨,东北风,1,0,0,1,小于3级,0,3
567,三明,2015/8/17,32,24,雷阵雨~阵雨,东北风,1,0,0,1,小于3级,0,3
568,三明,2015/8/18,33,25,阵雨~多云,微风,0,0,0,0,小于3级,0,3
569,三明,2015/8/19,33,24,小雨,东北风,1,0,0,1,小于3级,0,3
570,三明,2015/8/20,35,24,阵雨~小雨,东北风,1,0,0,1,小于3级,0,3
571,三明,2015/8/21,35,25,阴~多云,东北风,1,0,0,1,小于3级,0,3
572,三明,2015/8/22,35,24,多云,东南风,1,1,0,0,小于3级,0,3
573,三明,2015/8/23,33,24,小雨~阴,东南风,1,1,0,0,小于3级,0,3
574,三明,2015/8/24,32,22,阴~多云,西南风,0,1,1,0,小于3级,0,3
575,三明,2015/8/25,34,23,多云,东北风,1,0,0,1,小于3级,0,3
576,三明,2015/8/26,34,23,多云,东北风,1,0,0,1,小于3级,0,3
577,三明,2015/8/27,33,23,阵雨~多云,东北风,1,0,0,1,小于3级,0,3
578,三明,2015/8/28,30,24,小雨,东南风,1,1,0,0,小于3级,0,3
579,三明,2015/8/29,26,22,小雨~中雨,东南风,1,1,0,0,小于3级,0,3
580,三明,2015/8/30,26,21,小雨~阴,微风,0,0,0,0,小于3级,0,3
581,三明,2015/8/31,31,22,小雨~多云,东北风,1,0,0,1,小于3级,0,3
582,三明,2015/9/1,27,22,小雨,西南风,0,1,1,0,小于3级,0,3
583,三明,2015/9/2,29,23,中雨~小雨,东北风,1,0,0,1,小于3级,0,3
584,三明,2015/9/3,31,23,阵雨~阴,东北风,1,0,0,1,小于3级,0,3
585,三明,2015/9/4,32,23,阵雨~多云,东北风,1,0,0,1,小于3级,0,3
586,三明,2015/9/5,34,24,阵雨,东北风,1,0,0,1,小于3级,0,3
587,三明,2015/9/6,30,23,中雨,东北风,1,0,0,1,小于3级,0,3
588,三明,2015/9/7,33,22,多云,东北风,1,0,0,1,小于3级,0,3
589,三明,2015/9/8,32,21,多云,东北风,1,0,0,1,小于3级,0,3
590,三明,2015/9/9,32,21,多云,东北风,1,0,0,1,小于3级,0,3
591,三明,2015/9/10,32,21,多云,东北风,1,0,0,1,小于3级,0,3
592,三明,2015/9/11,32,21,多云,东北风,1,0,0,1,小于3级,0,3
593,三明,2015/9/12,31,20,阴,东北风,1,0,0,1,小于3级,0,3
594,三明,2015/9/13,26,20,小雨~多云,东北风,1,0,0,1,小于3级,0,3
595,三明,2015/9/14,27,20,阴,东南风,1,1,0,0,小于3级,0,3
596,三明,2015/9/15,30,20,多云~阴,东北风,1,0,0,1,小于3级,0,3
597,三明,2015/9/16,30,22,多云,东北风,1,0,0,1,小于3级,0,3
598,三明,2015/9/17,31,20,多云,东北风,1,0,0,1,小于3级,0,3
599,三明,2015/9/18,32,20,晴~多云,东北风,1,0,0,1,小于3级,0,3
600,三明,2015/9/19,29,21,阵雨~小雨,东北风,1,0,0,1,小于3级,0,3
601,三明,2015/9/20,25,21,中雨,东北风,1,0,0,1,小于3级,0,3
602,三明,2015/9/21,24,21,中雨~小雨,东南风,1,1,0,0,小于3级,0,3
603,三明,2015/9/22,27,22,小雨,微风,0,0,0,0,小于3级,0,3
604,三明,2015/9/23,31,22,阵雨~阴,东北风,1,0,0,1,小于3级,0,3
605,三明,2015/9/24,33,23,多云,东北风,1,0,0,1,小于3级,0,3
606,三明,2015/9/25,33,24,小雨,东北风,1,0,0,1,小于3级,0,3
607,三明,2015/9/26,29,22,小雨~多云,东北风,1,0,0,1,小于3级,0,3
608,三明,2015/9/27,31,19,多云,东北风,1,0,0,1,小于3级,0,3
609,三明,2015/9/28,32,22,多云~小雨,东南风,1,1,0,0,小于3级,0,3
610,三明,2015/9/29,25,23,暴雨~大雨,东北风,1,0,0,1,小于3级,0,3
611,三明,2015/9/30,28,21,阵雨~小雨,东南风,1,1,0,0,小于3级,0,3
612,三明,2015/10/1,27,19,小雨~阴,东北风,1,0,0,1,小于3级,0,3
613,三明,2015/10/2,27,20,多云,东南风,1,1,0,0,小于3级,0,3
614,三明,2015/10/3,30,21,多云,东北风,1,0,0,1,小于3级,0,3
615,三明,2015/10/4,31,22,阵雨~多云,东北风,1,0,0,1,小于3级,0,3
616,三明,2015/10/5,30,22,多云~阴,东北风,1,0,0,1,小于3级,0,3
617,三明,2015/10/6,30,22,阴,东北风,1,0,0,1,小于3级,0,3
618,三明,2015/10/7,28,21,小雨~中雨,西南风,0,1,1,0,小于3级,0,3
619,三明,2015/10/8,26,22,小雨,西南风,0,1,1,0,小于3级,0,3
620,三明,2015/10/9,24,18,小雨~阴,东南风,1,1,0,0,小于3级,0,3
621,三明,2015/10/10,23,17,阴~多云,东南风,1,1,0,0,小于3级,0,3
622,三明,2015/10/11,26,14,多云~晴,东北风,1,0,0,1,小于3级,0,3
623,三明,2015/10/12,26,14,晴~多云,东北风,1,0,0,1,小于3级,0,3
624,三明,2015/10/13,27,13,晴,东北风,1,0,0,1,小于3级,0,3
625,三明,2015/10/14,27,14,晴~多云,东北风,1,0,0,1,小于3级,0,3
626,三明,2015/10/15,28,14,多云,东北风,1,0,0,1,小于3级,0,3
627,三明,2015/10/16,29,15,晴,东北风,1,0,0,1,小于3级,0,3
628,三明,2015/10/17,29,13,多云,东南风,1,1,0,0,小于3级,0,3
629,三明,2015/10/18,27,15,多云,东北风,1,0,0,1,小于3级,0,3
630,三明,2015/10/19,27,18,多云,东北风,1,0,0,1,小于3级,0,3
631,三明,2015/10/20,26,19,阴,东北风,1,0,0,1,小于3级,0,3
632,三明,2015/10/21,27,18,多云,东北风,1,0,0,1,小于3级,0,3
633,三明,2015/10/22,29,17,多云,东南风,1,1,0,0,小于3级,0,3
634,三明,2015/10/23,29,18,晴~多云,东北风,1,0,0,1,小于3级,0,3
635,三明,2015/10/24,30,19,多云,东北风,1,0,0,1,小于3级,0,3
636,三明,2015/10/25,30,18,多云,东北风,1,0,0,1,小于3级,0,3
637,三明,2015/10/26,28,20,多云~阴,微风,0,0,0,0,小于3级,0,3
638,三明,2015/10/27,26,19,阴~阵雨,微风,0,0,0,0,小于3级,0,3
639,三明,2015/10/28,28,20,阵雨,东北风,1,0,0,1,小于3级,0,3
640,三明,2015/10/29,27,19,小雨,东北风,1,0,0,1,小于3级,0,3
641,三明,2015/10/30,23,19,中雨~小雨,东南风,1,1,0,0,小于3级,0,3
642,三明,2015/10/31,20,16,小雨,东南风,1,1,0,0,小于3级,0,3
643,三明,2015/11/1,18,14,小雨~阴,东南风,1,1,0,0,小于3级,0,3
644,三明,2015/11/2,20,13,晴,东北风,1,0,0,1,小于3级,0,3
645,三明,2015/11/3,20,13,多云,东南风,1,1,0,0,小于3级,0,3
646,三明,2015/11/4,23,18,多云,东北风,1,0,0,1,小于3级,0,3
647,三明,2015/11/5,27,19,多云,东南风,1,1,0,0,小于3级,0,3
648,三明,2015/11/6,30,20,多云,东南风,1,1,0,0,小于3级,0,3
649,三明,2015/11/7,30,21,多云,东南风,1,1,0,0,小于3级,0,3
650,三明,2015/11/8,29,19,阵雨,微风,0,0,0,0,小于3级,0,3
651,三明,2015/11/9,24,18,阵雨,东北风,1,0,0,1,小于3级,0,3
652,三明,2015/11/10,22,14,阴~小雨,东北风,1,0,0,1,小于3级,0,3
653,三明,2015/11/11,19,15,小雨~中雨,东北风,1,0,0,1,小于3级,0,3
654,三明,2015/11/12,20,16,中雨,东北风,1,0,0,1,小于3级,0,3
655,三明,2015/11/13,20,16,中雨~小雨,西南风,0,1,1,0,小于3级,0,3
656,三明,2015/11/14,19,17,小雨~阴,东北风,1,0,0,1,小于3级,0,3
657,三明,2015/11/15,26,18,多云,东南风,1,1,0,0,小于3级,0,3
658,三明,2015/11/16,26,19,小雨,东北风,1,0,0,1,小于3级,0,3
659,三明,2015/11/17,29,20,多云,微风,0,0,0,0,小于3级,0,3
660,三明,2015/11/18,28,20,多云~阴,东北风,1,0,0,1,小于3级,0,3
661,三明,2015/11/19,25,18,阴~多云,东北风,1,0,0,1,小于3级,0,3
662,三明,2015/11/20,25,19,多云~阴,东北风,1,0,0,1,小于3级,0,3
663,三明,2015/11/21,24,19,小雨~阴,东南风,1,1,0,0,小于3级,0,3
664,三明,2015/11/22,25,17,阴,东北风,1,0,0,1,小于3级,0,3
665,三明,2015/11/23,26,17,多云~阴,东北风,1,0,0,1,小于3级,0,3
666,三明,2015/11/24,25,13,多云~阴,东北风,1,0,0,1,小于3级,0,3
667,三明,2015/11/25,17,8,阴~多云,西南风,0,1,1,0,小于3级,0,3
668,三明,2015/11/26,15,5,多云~晴,东北风,1,0,0,1,小于3级,0,3
669,三明,2015/11/27,17,7,晴,东北风,1,0,0,1,小于3级,0,3
670,三明,2015/11/28,18,11,多云~阴,东南风,1,1,0,0,小于3级,0,3
671,三明,2015/11/29,15,12,小雨~阴,东北风,1,0,0,1,小于3级,0,3
672,三明,2015/11/30,17,15,阴,东南风,1,1,0,0,小于3级,0,3
673,三明,2015/12/1,21,15,阴,东北风,1,0,0,1,小于3级,0,3
674,三明,2015/12/2,18,12,小雨~阴,微风,0,0,0,0,小于3级,0,3
675,三明,2015/12/3,16,11,多云,东北风,1,0,0,1,小于3级,0,3
676,三明,2015/12/4,16,12,阴~多云,东北风,1,0,0,1,小于3级,0,3
677,三明,2015/12/5,13,10,中雨,东北风,1,0,0,1,小于3级,0,3
678,三明,2015/12/6,13,9,阴~多云,东南风,1,1,0,0,小于3级,0,3
679,三明,2015/12/7,18,8,多云,东北风,1,0,0,1,小于3级,0,3
680,三明,2015/12/8,18,10,多云~小雨,东南风,1,1,0,0,小于3级,0,3
681,三明,2015/12/9,14,13,大雨~中雨,西南风,0,1,1,0,小于3级,0,3
682,三明,2015/12/10,16,12,阴,西南风,0,1,1,0,小于3级,0,3
683,三明,2015/12/11,18,13,阴,东南风,1,1,0,0,小于3级,0,3
684,三明,2015/12/12,16,11,阴,东北风,1,0,0,1,小于3级,0,3
685,三明,2015/12/13,16,13,小雨,东北风,1,0,0,1,小于3级,0,3
686,三明,2015/12/14,15,10,小雨,东北风,1,0,0,1,小于3级,0,3
687,三明,2015/12/15,15,7,阴,东北风,1,0,0,1,小于3级,0,3
688,三明,2015/12/16,12,3,多云,东南风,1,1,0,0,小于3级,0,3
689,三明,2015/12/17,11,1,晴,东北风,1,0,0,1,小于3级,0,3
690,三明,2015/12/18,13,2,晴~多云,西南风,0,1,1,0,小于3级,0,3
691,三明,2015/12/19,16,6,多云,东北风,1,0,0,1,小于3级,0,3
692,三明,2015/12/20,18,9,多云~阴,东北风,1,0,0,1,小于3级,0,3
693,三明,2015/12/21,20,12,多云~小雨,东北风,1,0,0,1,小于3级,0,3
694,三明,2015/12/22,18,15,小雨,东北风,1,0,0,1,小于3级,0,3
695,三明,2015/12/23,18,16,中雨~小雨,东北风,1,0,0,1,小于3级,0,3
696,三明,2015/12/24,17,14,小雨,西南风,0,1,1,0,小于3级,0,3
